id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
07030302,0.51166332,0.58027875,0.77876806,0.30392349,0.21983513
07030303,-0.11426262,-0.33028111,-0.43483812,-0.18140465,0.36519164
07040401,0.043066412,-0.043030061,0.13140747,-0.21169351,0.1947837
07040402,-0.26273304,-0.35807988,-0.57177788,-0.096332155,0.017967267
07040403,-0.037778988,-0.10746429,-0.30703777,0.1065295,0.12909655
07040404,0.52056319,0.038137004,-0.0084644305,0.079620942,1.369579
07040405,-0.091889225,-0.1978903,-0.55391973,0.18469347,0.1749756
07040406,-1.4824085,-2.0510108,-1.9457227,-1.8810797,0.069380946
07050501,-0.28573126,-0.37941602,-0.65131563,-0.056603689,0.001946007
07050502,-0.06969706,-0.23730353,-0.49957201,0.056808021,0.31028244
07050503,0.19847032,0.0058222036,-0.13303587,0.14389901,0.5487079
07050504,-0.34572366,-0.15235284,-0.29512405,0.010862147,-0.63759351
07050505,0.73313892,0.54261774,0.35863623,0.65378696,0.93875271
07050506,1.3237972,1.3928157,1.3034626,1.2952709,0.83388633
07060601,0.081295505,-0.11498598,-0.1116421,-0.10290022,0.46015403
07060602,1.1000969,1.1392746,1.0558053,1.069868,0.73076767
07060603,0.037798677,0.45475158,-0.24988393,1.0983653,-0.77319163
07060604,-0.52847391,-0.42435482,-0.59381115,-0.19795552,-0.58705372
07070701,0.57456863,0.83350319,0.73490518,0.82025582,-0.10146394
07070702,0.6660096,0.60111231,0.62320644,0.4983567,0.61818188
07070703,-0.59148896,-0.51082045,-0.59875709,-0.35433832,-0.59113187
07070704,-0.58825141,-0.87842578,-1.3802383,-0.2587398,0.19857055
07070705,1.2749604,1.0806479,0.98668045,1.0296065,1.3363713
07070706,0.97227609,1.0893935,0.91697288,1.1156315,0.48447722
07070707,1.0376859,1.3186949,1.2090359,1.2514023,0.19303593
08010116,-2.9172745,-2.6552317,-1.2092218,-3.7449436,-2.7736642
08010117,-1.4378264,-1.5933865,-1.2552073,-1.7177539,-0.7584812
08010118,-1.6247233,-1.7679753,-1.7959821,-1.5027291,-0.89393365
08010211,-1.5263157,-1.5500138,-1.1506846,-1.741351,-1.0969667
08010212,-2.0613766,-2.6947312,-1.6502225,-3.3776417,-0.2896409
08010213,-1.5629439,-1.4064362,-1.2781409,-1.3460058,-1.4723011
08010214,-2.299715,-1.9690127,-1.7488852,-1.9249241,-2.3737154
08010301,-0.92034638,-0.79882503,-0.53879654,-0.95166153,-0.94024968
08010302,-0.928307,-0.94457084,-0.94837606,-0.8140164,-0.64560419
08010303,-1.6800613,-1.9753714,-1.1945437,-2.4911296,-0.68216175
08010404,-1.4476504,-1.3536347,-1.0870404,-1.4385886,-1.2702876
08010405,-1.1137165,-0.84502703,-0.93668002,-0.63998234,-1.356948
08010406,-2.1571214,-2.0118973,-1.8232844,-1.9305397,-1.8882713
08010508,-1.6813443,-2.1253271,-2.2116461,-1.7538165,-0.31687707
08010509,-1.8774105,-2.2145708,-2.3814251,-1.7505497,-0.67269468
08020619,-1.4708196,-1.5630943,-1.1305,-1.7859415,-0.91869384
08020620,-1.064159,-1.0606334,-1.0702467,-0.90869683,-0.78498912
08020621,1.1237949,1.4006381,1.4846846,1.128644,0.25056681
08020622,-0.11123332,-0.13942882,-0.15888129,-0.10126682,-0.022377178
08020623,-0.63763458,-0.99447846,0.12310302,-1.9786137,0.18182105
08020624,-0.16355883,-0.38191205,-0.08635626,-0.62622017,0.30503911
08020625,0.57940525,0.20737092,0.2342474,0.15266792,1.1818389
08020726,0.70972121,0.66512024,0.66078293,0.58020699,0.61060822
08020727,0.454218,0.42002416,0.44341484,0.34027165,0.40043843
08020728,-0.14993735,-0.13335541,-0.3877908,0.13897456,-0.12520453
08030829,-0.89446044,-1.031021,-1.1295968,-0.79409546,-0.36829072
08030830,-0.2440121,-0.50313967,-0.59178871,-0.34697583,0.35718101
08030831,-0.64519465,-0.96903318,-0.88503236,-0.92300224,0.18342318
08040932,0.36485818,0.087609805,-0.39822897,0.56169248,0.86825919
08040933,0.92155188,0.62021232,0.60480952,0.55239058,1.2907835
08040934,0.2774778,0.49714005,0.58142167,0.34614861,-0.25177249
08041035,1.183674,1.1907042,1.0923408,1.1292905,0.85864645
08041036,1.3885533,1.1427797,1.1482567,0.98395646,1.5174115
08041037,0.66801673,0.63443613,0.57351482,0.61022425,0.56167054
08041038,1.1656662,1.1012399,1.1334748,0.92123276,0.98201013
08041039,-0.19210917,0.064169206,0.17448124,-0.054753516,-0.67196643
08041040,0.55468422,0.70762616,0.6707992,0.64949882,0.096034497
09010101,-0.1054372,0.13473833,-0.18070827,0.43210477,-0.54496151
09010201,0.81218368,0.84490108,0.7058928,0.87053454,0.53734738
09010202,-0.14726274,-0.097784832,-0.51155758,0.32910937,-0.17894858
09010301,0.054384004,0.27801043,-0.013561634,0.53227705,-0.39596382
09010302,1.3773607,1.1568491,1.2885417,0.86992246,1.4485201
09010401,0.48089334,0.50886506,0.38920555,0.5602414,0.30329132
09010402,0.43953723,0.55581748,0.51657289,0.52047849,0.086858682
09020501,-1.9513817,-0.75030828,-1.3171035,-0.082831338,-3.839952
09020502,-0.45150959,-0.31017786,-0.35102245,-0.22771139,-0.61603767
09020601,-0.46311596,0.21927945,-0.331018,0.74015242,-1.6929575
09020602,1.1190913,0.85747766,0.60391086,0.99598199,1.3713267
09020702,0.26666364,0.41037092,0.18346001,0.58221531,-0.082092777
09020801,0.31115475,0.25306597,0.37851903,0.093654752,0.33722726
09020802,-1.0194846,-0.41253614,-1.1150695,0.34535423,-1.9348786
09030901,1.0759587,1.175333,1.1353806,1.0575708,0.58701324
09030902,-0.83912832,-0.94391167,-1.4599502,-0.30121231,-0.36261046
09030903,0.19061193,0.41550723,0.38531026,0.38994849,-0.31775093
09031001,1.003288,1.0175356,0.89848793,1.0000432,0.71343559
09031101,1.0307475,1.0677437,0.93232465,1.0598851,0.6882385
09031201,1.7249312,1.3995373,1.433566,1.1777087,1.9240602
09031202,1.4518251,1.3227037,1.3258417,1.1420759,1.3255934
09041301,0.41616589,0.47724068,0.37706441,0.51337743,0.18691872
09041302,1.8447784,1.3445598,1.4689254,1.0397717,2.3623145
09041401,-0.32717782,0.011010763,0.39971375,-0.37916973,-0.95816439
09041402,0.82292587,1.0851387,0.77541983,1.249246,0.088752106
09041501,-0.18859552,-0.17715831,-0.26604512,-0.064499147,-0.15491669
09041601,1.2403926,1.302688,1.3089845,1.1215875,0.77970535
09051701,0.73879027,0.81876397,0.96172428,0.56593603,0.36679378
09051702,1.0538359,0.95382345,1.0574954,0.7221607,0.96773666
09051801,1.3352591,1.2429166,1.2636797,1.05537,1.1639242
09051901,0.14344238,0.41032562,0.16049379,0.60509706,-0.42218041
09052001,0.64308923,0.80806816,0.69697696,0.810727,0.14147662
10010101,-1.0157866,-1.2129561,-2.0110118,-0.2521373,-0.28279546
10010102,-1.4232774,-1.2411584,-1.9865683,-0.32920086,-1.3594241
10010204,-0.93155158,-0.96448219,-1.6519455,-0.14759777,-0.56462395
10010205,-1.0880942,-0.84524852,-1.6757096,0.098634042,-1.2321279
10010206,-0.60724473,-0.61309659,-1.0337297,-0.11019383,-0.40193537
10010207,-0.52533209,-0.68663353,-1.2516857,-0.029443948,-0.014075252
10010308,1.2755567,0.88428628,0.63317072,1.016742,1.750448
10010309,-0.25047559,-0.32966492,-0.66256475,0.047471698,0.0025285983
10010310,0.0038215518,0.022009995,-0.39042619,0.43149272,-0.0046081445
10010311,0.21788995,0.39352867,0.69004601,0.044204876,-0.2207495
10020412,-2.0037565,-1.8765551,-2.5016098,-0.99969095,-1.6805775
10020413,-0.90083551,-0.73247248,-1.2678967,-0.098759957,-0.96428156
10020414,-1.3169222,-1.0900983,-1.1989363,-0.83498299,-1.4188484
10020415,-1.8466077,-1.4852775,-2.486248,-0.28500187,-2.0167327
10020416,-1.6514034,-1.6800691,-2.5662634,-0.56843108,-1.0856062
10020517,0.30024412,0.26422462,-0.016821101,0.5098148,0.31348667
10020518,-0.49814776,-0.15184075,-1.0041844,0.72087795,-1.0103062
10020519,-1.7066406,-1.8249844,-2.8096709,-0.5954085,-0.93573463
10020620,-0.52437359,-0.60290182,-0.95191562,-0.1729864,-0.19802845
10020621,-1.1468753,-0.92180097,-1.2292763,-0.49063179,-1.2765505
10020622,0.05416812,-0.095494024,-0.49006179,0.3118878,0.37378487
10020623,-0.047434427,0.029973134,-0.10368661,0.15961087,-0.18317236
10030724,1.6076102,1.487286,1.4098327,1.3651645,1.4274012
10030725,-0.46035129,-0.41275433,-0.29579404,-0.47432831,-0.44242546
10030726,0.04965058,1.207985,1.4145362,0.83933777,-2.3445859
10030727,1.7386721,1.4745231,1.4360713,1.3151128,1.8142418
10040828,1.2691746,0.80596197,0.71008646,0.79368776,1.881531
10040829,0.98581254,1.1496437,1.2111943,0.93382567,0.38208678
10040830,1.4902828,1.3402352,1.3184042,1.1822239,1.3982716
10040931,1.4862287,1.2281251,1.2911816,1.0002701,1.6098979
10040932,0.92032856,1.1330591,1.1084176,1.0056587,0.24051712
10040933,1.5494429,1.3589213,1.2719861,1.2635068,1.5289177
11010102,1.2704613,1.3298663,1.3393192,1.1419624,0.80737841
11010103,1.1702472,0.86993009,1.2518955,0.37123123,1.4419659
11010204,-0.77693999,-0.80777812,-1.4321926,-0.074970312,-0.46034014
11010205,-0.74686909,-0.70735753,-1.0199119,-0.29988492,-0.60453147
11010206,-0.25894517,-0.40833694,-0.75942397,-0.0024563302,0.14103967
11010207,-0.95356345,-0.51826382,-1.0949091,0.12792577,-1.545125
11010308,-0.64833695,-0.55359679,-1.0512015,0.018293459,-0.63191324
11010309,-0.96896362,-0.82283294,-1.2964576,-0.23879461,-0.97316611
11010310,0.070292763,-0.0028401283,-0.48479065,0.4794915,0.2355651
11020411,0.896819,0.87795311,0.71978986,0.91830635,0.70600754
11020412,-0.62508041,-0.5050211,-0.1207277,-0.82154721,-0.73022556
11020513,1.5383091,1.3544202,1.2130822,1.3140124,1.5111487
11020514,0.0031282762,0.47392547,0.18675862,0.69749761,-0.93864757
11020515,0.0042838072,0.042183988,-0.25135446,0.33006188,-0.053108867
11020516,0.69793898,1.210235,1.165061,1.0930111,-0.53258145
11030617,-0.4189302,-0.66626179,-1.4616547,0.21853477,0.25610143
11030618,-0.03522744,0.079801902,-0.21197814,0.36087355,-0.23968372
11030619,-0.58221656,-0.56749451,-0.9393084,-0.11953016,-0.4291715
11030720,-1.1546196,-0.28159007,-0.29012796,-0.2352664,-2.6272883
11030721,-0.33471441,0.086332105,-0.22540957,0.38648912,-1.082402
11030824,-0.22987607,-0.029997895,-0.36337754,0.30740708,-0.55238956
11040925,-0.56214535,-0.063453816,0.25638911,-0.37478206,-1.45293
11040926,-0.14561316,-0.031490587,-0.32674021,0.26798466,-0.31833354
11041022,-0.91437864,-0.64095289,-1.3347834,0.13888529,-1.1773643
