id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
11051330,0.77412945,0.96745008,0.91043669,0.901173,0.16399913
11051331,0.88389015,1.0870671,0.82752889,1.208071,0.24431416
11051332,1.2889464,1.2520545,1.2248429,1.119706,1.0096561
12103115,-0.89235729,-0.98627919,-0.84960991,-0.99725842,-0.463864
12103116,-0.9325279,-0.90083456,-1.3021554,-0.38471264,-0.69608116
12103117,-1.1380026,-0.97572142,-1.0722916,-0.7548067,-1.1475043
12103218,-0.73815167,-0.61620557,-0.72525418,-0.42862856,-0.77397007
12103219,-0.75715035,-0.39048463,-0.75731617,0.026109723,-1.2676151
12103220,-0.42542979,-0.20771128,-0.23534656,-0.15360557,-0.75547135
12214125,0.54895437,0.52175063,0.3643344,0.61267567,0.46933284
12214126,-1.1758657,-1.0699996,-1.1796982,-0.82394165,-1.0564796
12214421,-0.42671025,-0.73973739,-1.3195482,-0.065655448,0.40261456
12214422,-1.6148129,-1.6378654,-1.7814823,-1.2855211,-1.1024125
12214423,-0.22159544,-0.22447349,-0.54795581,0.12761541,-0.11957811
12214424,-1.0393631,-1.0812992,-1.5781442,-0.44665486,-0.61038941
12214527,0.2417597,0.53925145,0.45541814,0.55436331,-0.43334207
12224229,1.252921,1.3005229,1.1707712,1.2645377,0.81938893
12224230,1.2491419,1.1443999,1.128323,1.0146362,1.1204065
12231101,1.1539656,1.1277062,1.1488428,0.96285623,0.88505298
12231102,1.0820892,1.241346,1.2184989,1.1059977,0.45325193
12301203,-0.50638199,-0.038342316,-0.27036616,0.19856782,-1.3111194
12301204,0.85854077,0.63169545,0.46274179,0.72014672,1.107884
12301205,0.76957774,0.81361699,0.67993569,0.84361213,0.47834533
12301206,1.2703968,1.1645089,1.0548099,1.1258045,1.1480753
12302107,0.30031615,0.4947544,0.45875642,0.46770155,-0.18252088
12302108,-1.1615732,-1.1695793,-1.638525,-0.55158406,-0.77190012
12302109,-1.9767581,-1.7982817,-2.1036146,-1.2637782,-1.7642477
12302110,-1.5551423,-1.5765533,-1.9971546,-0.95503843,-1.033303
12302211,0.23425558,0.42289865,0.26257426,0.52932942,-0.20496805
12302212,-1.7237641,-2.3106,-2.5655091,-1.7612313,-0.00041473936
12304313,0.0036527461,0.044567592,-0.056592427,0.14004798,-0.071431585
12304314,0.59593284,0.39959046,0.53664643,0.21161123,0.82258183
