id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
110513,1.1022104,1.2122892,1.0968655,1.2417603,0.58620644
121031,-1.2138485,-1.1225804,-1.2775762,-0.87799793,-1.1603063
121032,-0.84727567,-0.57549793,-0.76945567,-0.33124304,-1.3390405
122141,-0.41681233,-0.36288309,-0.50207782,-0.1913285,-0.44575945
122144,-1.1938446,-1.2213087,-1.6350707,-0.70072562,-0.80221587
122145,0.25628495,0.57169354,0.501252,0.60221243,-0.61071402
122242,1.4624074,1.3243119,1.3047812,1.2458804,1.4982027
122311,1.3050873,1.3261105,1.3568361,1.1953708,0.9559654
123012,0.28975177,0.46131724,0.27203479,0.62343943,-0.19539349
123021,-1.6786519,-1.5584825,-1.9903939,-0.99392605,-1.5601981
123022,-1.2489887,-1.5683907,-1.8218987,-1.1883079,-0.1079403
123043,0.39578158,0.25977537,0.32655782,0.17108189,0.65215248
